Timestamp,SourceIPAddress,DestinationIPAddress,SourcePort,DestinationPort,Protocol,PacketSize,Traffic Category,App Service,Duration,ConnectionAttempts
1676279559,3711057096,4175773385,23324,31348,TCP,114,File Transfer,Other,3013,5
1695466985,3644936572,3724160044,30766,21054,TCP,1127,Other,DNS,2012,3
1674851313,70320549,1936970081,6964,63617,UDP,388,Video,FTP,3009,3
1696973858,2702476677,2832711872,51534,47857,ICMP,1491,Video,HTTP,1323,10
1679435491,1586488558,965621933,10306,22889,ICMP,1287,Other,Other,1110,9
1677664839,1256364244,3140557378,49863,24022,UDP,580,Email,SMTP,3468,6
1694219568,1872724678,981520686,45868,16323,ICMP,729,Other,DNS,1775,2
1683714025,2042845939,3771129303,2680,21633,UDP,769,Other,FTP,550,8
1685530304,1850438525,2700066096,34742,42533,TCP,1121,Video,FTP,47,5
1681247467,3796949407,1860271379,42571,28192,UDP,410,Web,SMTP,2725,5
1680801250,3485193144,723180714,9413,51644,ICMP,286,Video,SMTP,927,8
1676772410,2017795731,780220818,22658,30028,UDP,290,Other,FTP,907,5
1691780324,2883387691,3827183676,32184,60023,TCP,1399,VoIP,HTTP,1275,3
1701587776,2920507922,2513726602,819,365,ICMP,923,Email,SSH,1775,9
1680635448,267111218,234657682,27595,27734,UDP,421,VoIP,SSH,2599,5
1674876871,3082762003,3123639025,10339,22980,ICMP,1434,Other,HTTP,870,9
1678511915,2304976822,82702295,472,115,ICMP,65,Other,Other,3366,9
1688739878,3133708436,2853084874,10542,64815,ICMP,886,Video,DNS,2570,10
1689277701,545340172,3708173114,18205,15372,UDP,757,Video,Other,2255,6
1687658996,694339088,2295600004,45599,29421,UDP,1449,Web,Other,2194,9
1692802315,2971259652,1999349161,27259,17392,TCP,875,Web,HTTP,3452,5
1680326085,2792923472,4050420315,55116,52563,UDP,454,VoIP,Other,473,9
1698247691,1426968328,1565877004,2676,26788,UDP,1079,Video,SMTP,3392,5
1693304501,948412993,2339736570,16680,44666,UDP,816,VoIP,FTP,1092,8
1673394864,3514460188,1985766536,15929,9507,ICMP,1141,Email,Other,913,2
1679879133,1233301810,2409352480,111,65464,TCP,509,Video,SMTP,2243,1
1674204448,2258530331,3820696256,53204,26857,TCP,947,Video,HTTP,562,8
1688164674,560650201,2186883303,36904,21008,UDP,825,Web,SSH,180,8
1691857307,2088554715,603085336,8268,19513,UDP,1111,Video,SMTP,35,2
1696112912,3262343136,4164269091,65060,21582,UDP,1071,Other,Other,1304,1
1700567198,173346491,2450031235,26754,10122,TCP,865,Web,Other,346,6
1685995986,2822457248,351909420,7290,55602,TCP,167,Web,DNS,2859,10
1686745992,3962859506,4005951130,60523,392,TCP,274,File Transfer,SMTP,795,7
1700161605,1018601385,3381677432,28885,28198,ICMP,1460,Other,DNS,2237,9
1676473595,3808240621,2352102148,57621,28415,UDP,113,Other,SMTP,3307,2
1683504890,1164608413,2078183607,4324,35569,ICMP,1052,VoIP,Other,2270,8
1702921143,1676176736,3058713102,34217,59045,TCP,1067,Video,SSH,2061,10
1683766570,2182066110,2498048614,59951,43903,TCP,978,Email,Other,3184,1
1673935795,2871631224,336294860,3635,17795,TCP,391,VoIP,SMTP,3211,1
1692044132,2646374521,2244785099,20205,23398,ICMP,822,File Transfer,HTTP,3470,7
1697236489,1659595456,1597349037,36442,36630,ICMP,313,Email,FTP,3446,2
1680426184,1969337292,61899728,5045,46126,ICMP,104,File Transfer,SSH,3081,2
1679254329,416136908,1152627974,35542,18237,ICMP,513,Other,HTTP,2869,10
1684268434,3064027112,3645097799,54560,47753,TCP,1217,Other,HTTP,1143,4
1685230833,43042561,1629788368,29761,28558,TCP,1424,Other,SSH,2203,10
1673301804,3613126781,427494336,50286,1570,ICMP,110,Email,HTTP,853,9
1681809944,3530057712,3060499656,21526,24960,UDP,1035,Other,HTTP,977,9
1692219535,4119888614,878857799,10361,33132,TCP,414,Video,Other,1804,4
1679987728,545915601,4279046575,23767,9703,ICMP,734,Email,SSH,1272,5
1696643624,3463513121,3692208936,2199,4958,TCP,898,Video,SMTP,1742,6
1683577024,2308127351,2922795994,53328,13008,TCP,1224,Email,DNS,225,5
1681938961,2938000386,1806857799,30253,56115,TCP,1309,Email,SSH,3222,7
1682683331,1585881824,2348445989,44685,28400,ICMP,1295,VoIP,SMTP,860,2
1699384332,2523837391,4235138142,56248,55958,TCP,319,File Transfer,SSH,1061,10
1687335019,992748674,2632603858,12172,32977,TCP,989,File Transfer,SSH,2354,10
1686476145,432861102,3129931742,50870,42769,UDP,393,VoIP,SSH,1352,4
1673189683,3617982628,2950761089,13610,46579,UDP,108,Web,HTTP,87,7
1701666539,753407124,1623661645,60884,44984,UDP,801,Web,SMTP,2591,10
1701942477,2548420596,71879056,12979,118,ICMP,1364,Email,HTTP,2930,10
1696092758,3909229981,3801537743,9984,51813,UDP,630,File Transfer,HTTP,1789,3
1691840661,3905645514,402798466,60053,26425,ICMP,1418,Other,HTTP,2854,7
1684788081,1568833275,191500203,32119,20362,UDP,366,Email,SMTP,2342,3
1693495732,3037091441,1379161078,52852,50680,UDP,788,Video,DNS,528,5
1678927696,1432497830,2116491373,21133,2425,ICMP,1240,Email,HTTP,3125,3
1696646527,2570564643,3049948847,32981,26348,UDP,1350,Video,SMTP,472,1
1684863884,1539555942,3935915086,21734,44494,UDP,263,Video,HTTP,172,1
1693896344,10607698,3333726082,2914,36401,UDP,1091,Web,FTP,1059,6
1702093663,3180442126,2416565079,57191,29527,TCP,119,Email,SSH,1861,8
1685757910,1243364883,2204917331,11568,47964,ICMP,504,VoIP,Other,2321,10
1683123420,1786461890,1118127166,43391,53969,UDP,110,VoIP,SSH,2954,8
1685818349,3982753973,2219038235,10111,16664,ICMP,179,File Transfer,FTP,1946,5
1676353918,3672034151,616891027,12772,62243,TCP,971,Other,Other,2372,8
1693180012,3662722272,1595115702,4190,23412,TCP,1473,File Transfer,SSH,464,2
1697337022,2112030353,2115208938,45268,58866,UDP,793,Other,SMTP,2177,7
1693775825,4180268418,2063905809,55847,42087,ICMP,982,Video,FTP,963,1
1682521107,2158372345,1971224611,37342,31115,ICMP,1375,Email,Other,1889,10
1696366093,2120723200,3526054584,41883,62752,UDP,1116,Other,HTTP,640,5
1702694426,2294574782,2606570112,39094,28457,ICMP,1117,Video,FTP,1463,4
1691568715,4046453499,3387084258,30420,63903,TCP,992,Web,HTTP,2997,8
1696998029,4214029635,1267073102,24828,62771,UDP,1269,File Transfer,SMTP,1447,3
1686928989,2529561551,1822395375,33451,6528,ICMP,334,Web,SMTP,975,1
1700437250,1850015979,3579930100,61630,65063,ICMP,645,Other,Other,124,4
1698894280,4032585173,2660210598,63620,63534,UDP,432,Web,HTTP,2820,5
1688108634,2220796377,2904777948,38397,1248,UDP,440,Web,SSH,1469,5
1696136423,1478383609,2156869956,26782,26631,TCP,332,Other,Other,1052,3
1684795497,1248220206,3475287273,8656,17058,UDP,225,File Transfer,Other,1356,6
1693002976,2050040222,3229199985,56248,30224,TCP,246,Web,SMTP,856,1
1699479066,3074691506,692833115,42808,43240,ICMP,754,File Transfer,SSH,3581,6
1689897189,2573279019,1215514165,4857,43093,TCP,1275,File Transfer,FTP,1139,5
1700171995,2121539158,337708892,31069,26980,UDP,267,Email,Other,2744,5
1679262883,4076208310,3213866315,53947,17852,UDP,1146,Email,FTP,2405,8
1679457622,1075618140,3450108494,51714,24823,TCP,554,VoIP,FTP,3073,4
1684912214,1172188087,316969812,50041,57112,ICMP,943,Web,DNS,1054,2
1695566748,584466951,2368723113,5737,36258,ICMP,808,Email,SSH,2747,2
1700505113,2378614403,1007714408,62234,41656,TCP,737,Email,Other,83,8
1687918828,2838297167,1318572980,26620,1724,UDP,105,Other,DNS,2819,2
1698426517,4076861366,2764475421,288,11682,TCP,1246,Email,DNS,957,2
1703177942,3744140271,530038877,57636,13541,TCP,211,File Transfer,HTTP,2228,10
1698728755,2598957112,276767388,18008,45105,ICMP,1390,Email,SSH,1844,5
1693955320,2906085934,1709980911,39872,39221,UDP,649,Other,HTTP,3567,9
1685540134,1764623472,679555768,29640,59685,TCP,1386,VoIP,FTP,1595,5
1699201141,3496960004,459326473,13799,58806,ICMP,1456,File Transfer,HTTP,112,3
1676721314,3155347654,1989855950,22820,27211,ICMP,650,File Transfer,HTTP,550,2
1688027693,524067913,3657468432,36168,35603,UDP,1419,Other,HTTP,3099,10
1693105485,1444541907,2969310507,28308,8689,UDP,658,Video,HTTP,2902,9
1690763029,3644306807,3373504661,7961,48215,UDP,431,File Transfer,DNS,2612,6
1682738806,2523851643,3979198389,242,20642,ICMP,783,Video,SMTP,2302,1
1695587459,621045605,3814207166,17478,20823,UDP,636,VoIP,DNS,73,8
1691149538,4193962710,3565320534,63407,45774,UDP,394,Web,FTP,846,9
1701959867,444389635,4111735880,57177,20996,TCP,468,Email,DNS,3371,1
1675369838,1871696722,1033292989,24448,59741,UDP,934,Other,HTTP,1128,7
1694690059,1685858837,4255038848,37763,51798,ICMP,192,Video,SSH,3446,10
1690672309,2248275418,131398984,39598,50637,ICMP,712,VoIP,HTTP,2650,8
1685930531,1913725152,1526645106,53985,39826,ICMP,1019,VoIP,HTTP,851,8
1696632459,3199729853,781133275,7451,28244,TCP,652,Email,HTTP,2190,9
1694977517,4205444238,4251432186,43565,6875,ICMP,1283,Video,FTP,3314,8
1699839382,754052171,3322288184,30624,54142,UDP,444,VoIP,HTTP,3582,8
1693122811,1152921174,3430391345,22232,39349,TCP,298,VoIP,Other,1532,6
1696112069,2544731342,2848293255,41822,1372,TCP,482,Web,Other,2948,6
1691809421,2388115393,1178795973,22893,34803,UDP,404,Email,HTTP,2620,8
1696989681,2627610325,2232045618,59356,36287,ICMP,955,Other,SMTP,3109,1
1702905174,4123008223,1697984437,61699,23445,TCP,719,Other,FTP,1155,8
1702773861,3377167011,3088645254,4545,64740,UDP,239,Web,SSH,1954,6
1676306317,2690076710,1731796164,14808,38425,TCP,1228,Email,Other,973,6
1694759290,1776880523,19707225,4227,43635,UDP,1239,VoIP,SSH,2952,3
1673233173,2332340813,857918171,45756,35922,ICMP,910,Email,SSH,1487,3
1698767916,1941798470,2613491449,59976,11003,UDP,790,File Transfer,SMTP,3144,2
1686998518,3498231905,1952664509,29905,37231,ICMP,1268,Other,SSH,2307,5
1675844038,1634842852,838533933,50712,2207,ICMP,771,VoIP,SSH,2898,4
1676746134,563865353,2397275461,5288,28696,ICMP,1090,File Transfer,SSH,2405,8
1675072104,2027034827,2311833437,800,940,TCP,398,VoIP,HTTP,2770,10
1701071026,2990790733,651643099,62055,31133,UDP,325,Web,SMTP,396,7
1699696688,4059977423,4118885774,7855,43825,ICMP,619,Other,SSH,2562,3
1694571169,1139490525,1363341195,59809,16147,ICMP,649,Web,SSH,395,1
1673737878,2456460152,1704327522,16971,54974,UDP,498,File Transfer,SSH,2479,3
1703261075,1514869408,1617502137,13870,46885,UDP,1235,VoIP,FTP,2904,2
1680232770,2447187673,2250043102,62947,55133,ICMP,1323,Web,Other,2280,10
1678556757,2968656613,2372302405,24859,51891,TCP,1418,File Transfer,SMTP,852,7
1679395683,2702824610,3441528840,53910,35356,UDP,1478,File Transfer,HTTP,571,5
1678712913,3807312249,2837515344,42457,64028,ICMP,1193,Video,HTTP,1263,2
1701778617,174047661,1839179032,28468,33045,UDP,914,VoIP,SSH,1326,5
1679042523,885260773,3115430679,54474,21273,ICMP,1165,Video,HTTP,2961,9
1700048197,2022823184,1375284846,36667,45028,UDP,288,File Transfer,DNS,3407,4
1697612275,3446055746,951104657,15631,55525,ICMP,1368,VoIP,Other,3124,9
1689406111,2106385371,2845176966,14456,57207,UDP,895,Email,Other,817,6
1692308381,3144668567,2474062021,182,17430,TCP,1229,Video,SMTP,1992,8
1672974396,1334515912,3752166818,54951,62557,ICMP,838,VoIP,Other,1418,8
1677507801,3693015130,3299785734,47129,38255,TCP,1466,Video,Other,756,5
1684603174,2715554276,105322243,62199,65138,UDP,575,VoIP,SMTP,1487,10
1695330873,3307557795,2618008306,23316,46746,ICMP,716,Other,DNS,679,9
1689296187,2196180792,1116037731,39877,34178,UDP,1094,Email,HTTP,2666,7
1690097792,1261557619,1965344261,55027,31354,ICMP,1480,Video,DNS,1389,5
1699365522,3955764242,2615446452,17826,56619,UDP,866,File Transfer,HTTP,3267,1
1701965584,2142218803,2242132750,21096,47621,ICMP,615,File Transfer,SMTP,633,2
1688931253,2342590402,44958760,22069,4746,ICMP,1273,File Transfer,FTP,1656,10
1686572776,2947896105,211207414,33229,15470,UDP,1206,Other,FTP,2955,4
1699705352,1634413354,1310946410,10766,39225,TCP,475,VoIP,DNS,1863,6
1702720291,2873446362,2854493130,48469,11902,UDP,119,Other,DNS,2235,2
1672580621,43643181,2225939788,16054,36012,UDP,766,Video,FTP,2387,3
1697717745,4066308180,817365213,28400,5258,TCP,479,Email,SSH,1441,6
1677307959,2084121429,4108810857,50963,12050,UDP,1049,VoIP,SSH,1990,7
1685269852,4089328784,3133238222,59339,65504,UDP,119,Email,SSH,1291,9
1691926173,244633061,12852362,63187,24993,UDP,921,File Transfer,Other,1467,7
1691342642,675628530,3441311804,32793,21677,ICMP,509,Email,HTTP,3062,1
1683557345,3251738760,2433313670,54689,41017,ICMP,259,Other,SSH,2609,6
1699284818,1862862024,2248120513,35976,47476,TCP,1360,VoIP,HTTP,440,7
1683993676,3595266909,2400723505,57304,14475,ICMP,1414,File Transfer,DNS,734,10
1686655953,868455683,1582156345,15153,10153,TCP,595,Other,SMTP,9,9
1673435176,2704700161,3500525133,504,22903,TCP,492,Video,Other,3220,9
1684763471,1338185777,1793769303,46183,38011,UDP,1027,Video,HTTP,1724,3
1696891093,3395785402,66948209,52547,49155,TCP,636,Web,HTTP,1045,5
1678750726,4208290121,4148377533,55520,35000,TCP,153,Video,SSH,1338,2
1699975509,1376305726,1725399530,45900,11861,ICMP,127,File Transfer,SSH,605,2
1691176029,2256910761,2716533838,12990,51478,UDP,1126,Email,HTTP,156,6
1701835705,2008144772,2880280245,55153,11702,ICMP,780,File Transfer,SMTP,3115,9
1679740185,2638160854,3412741738,19462,23547,TCP,389,Email,DNS,878,6
1682938711,2083613655,2512842801,56578,14970,TCP,347,VoIP,HTTP,1193,4
1689336364,1152544956,2681668943,54019,13782,UDP,604,Video,FTP,130,4
1678550164,1536131950,249127064,57932,12075,ICMP,943,VoIP,SSH,279,4
1690371386,34013010,1788612130,45635,62104,TCP,1407,Email,SMTP,939,1
1703527260,1012231990,1489444941,47253,48736,TCP,610,Other,FTP,996,7
1681307795,3278796134,119946961,43229,36772,TCP,1477,VoIP,HTTP,2366,7
1682814746,3785442291,1601068072,50017,1692,ICMP,968,Other,FTP,3014,6
1675471805,4107739335,3551474654,44753,34762,UDP,1500,Video,HTTP,2600,8
1687042530,609781825,1458538228,40772,28017,UDP,197,Web,DNS,1150,8
1690705835,2780165949,2641136233,49704,13076,TCP,1301,Email,SMTP,3430,2
1699126786,3195370598,2560273116,61088,61745,ICMP,404,VoIP,DNS,3056,6
1694411571,1017794760,601602540,34154,20603,ICMP,1114,VoIP,Other,2330,3
1685646243,2062417536,3060195291,17840,59940,UDP,139,VoIP,FTP,747,7
1677346945,3604840695,2957447238,25186,37236,UDP,1335,File Transfer,SMTP,847,2
1682447673,278308481,3476990484,61390,22998,TCP,471,Web,DNS,536,10
1677629620,3051567547,1498082455,2028,27649,UDP,1392,VoIP,SMTP,590,10
1685964844,2109530005,3969150283,48710,28114,ICMP,181,Web,DNS,1045,1
1684380310,1122434028,4212451550,27117,10092,UDP,71,Video,SSH,952,9
1676111325,3193743520,3581956033,5460,62202,UDP,732,Email,DNS,1358,1
1685591095,940833031,3233285000,24892,27698,ICMP,1135,Other,DNS,2485,1
1694630071,121338954,2409834651,3123,12804,TCP,362,Email,Other,2580,2
1680921956,3036824020,4199712745,19017,26644,ICMP,501,VoIP,HTTP,37,5
1701289220,63039985,995710851,45431,49542,UDP,752,Video,DNS,737,2
1685416825,285262964,977103787,30408,57158,TCP,819,Email,HTTP,2751,1
1673315758,738176752,3925438857,1445,2095,ICMP,898,Other,SSH,445,1
1674393740,2790467706,3340724854,59597,53175,ICMP,207,VoIP,Other,138,2
1698270728,3957896081,3024338608,60544,3264,ICMP,411,Other,HTTP,1387,10
1693459815,2184894079,3541898615,53041,41808,ICMP,998,Video,SMTP,1118,6
1695444044,774736050,2773372219,11275,22611,TCP,1009,File Transfer,SMTP,504,5
1700431585,2564623069,1158151029,42794,57889,ICMP,1055,File Transfer,SSH,3092,10
1693656469,717696231,2499324851,2871,49473,UDP,1163,Web,HTTP,647,2
1680721037,2197420568,3291034920,35442,60769,ICMP,844,Web,Other,2582,2
1698799875,2158588081,3117492025,59222,36335,UDP,79,File Transfer,SMTP,2648,7
1685536009,1416426731,1359860212,44008,6297,UDP,727,Other,SSH,1196,1
1673465434,1339078171,4079439271,43360,18320,UDP,615,File Transfer,SMTP,3017,2
1697870743,3511555698,3606898666,43866,12149,ICMP,222,Other,HTTP,78,4
1675841473,1174665189,2299578883,50316,27007,UDP,1376,Other,FTP,3316,9
1680810214,2405568831,3548982019,39140,25560,UDP,284,Other,SMTP,360,10
1689705818,1124665383,3356882764,4098,60788,UDP,1108,File Transfer,Other,2166,3
1691366082,1307616762,1281714248,56943,64512,ICMP,627,Other,DNS,3385,10
1681472019,2449441186,368107672,21983,6738,UDP,257,Email,FTP,3118,8
1696939520,3783118778,4249178870,6968,65420,UDP,1161,Video,SMTP,2009,6
1698925873,2436717962,3663612574,12670,3897,TCP,1175,Other,Other,2993,6
1698547405,767771731,2746282929,40950,18219,UDP,1124,VoIP,SMTP,2995,2
1692237589,2799504677,1202308737,44705,61116,ICMP,567,Other,HTTP,558,9
1680395589,1035604218,2909100681,49318,28115,ICMP,1321,VoIP,SSH,1913,8
1679166444,3087270112,2217612195,12513,31137,TCP,137,Email,Other,3493,6
1697155303,2259100497,153200882,20784,50380,ICMP,1050,Other,SSH,3132,10
1674958829,601326297,436386874,25007,53211,UDP,1129,Email,SSH,1022,9
1681991963,320341440,1524991491,50717,49621,TCP,237,VoIP,HTTP,1597,2
1696391764,4195940747,3831615601,14197,28368,UDP,944,Other,Other,2924,9
1682686184,1827712824,921882344,11312,56343,ICMP,750,Email,HTTP,3504,7
1701923223,3629455349,1018825558,52151,65274,ICMP,1082,Other,FTP,2707,8
1676839293,1642037316,2733898906,54018,59279,UDP,250,Video,HTTP,436,4
1681607527,372876047,1103966438,45913,42146,ICMP,381,Other,DNS,1506,9
1699654716,2014922058,3671337291,60594,35401,TCP,842,Video,SMTP,1947,1
1681263909,3720166866,3352718784,28549,34238,UDP,442,Email,Other,2045,6
1680505733,13525308,2045224488,58655,4359,ICMP,972,Video,DNS,74,5
1700319754,2212563504,4096100308,36804,21901,TCP,1124,File Transfer,SMTP,598,5
1684039390,2099078621,2835659229,12734,42485,UDP,1123,File Transfer,DNS,2115,5
1681814239,1901391887,3007297210,4713,34261,UDP,462,File Transfer,Other,2515,2
1672793171,2101821297,263270560,6732,10595,UDP,1240,Web,DNS,1441,7
1699206448,1734112010,3177283829,22809,4446,TCP,1267,Web,SSH,864,7
1691968296,3334171317,1871482390,34898,37161,ICMP,1194,Email,SSH,3522,2
1683797428,1541925046,1991127831,47831,7717,TCP,484,Video,SMTP,3070,7
1675074877,4035542216,1645138091,58282,16648,UDP,1295,Video,DNS,2558,1
1676913336,3164958373,1927232471,29622,5154,UDP,1379,Video,DNS,1020,9
1686873441,2323368289,2201503640,14103,55144,TCP,283,File Transfer,Other,2450,3
1674601741,1287952922,2654334362,17318,6923,ICMP,526,Web,FTP,3277,7
1696262343,3747372970,744307627,126,34594,ICMP,1031,Video,DNS,840,4
1686220778,2126576354,2097586937,46766,45880,TCP,324,File Transfer,SMTP,20,1
1679543139,4169087027,2345658383,40031,45422,UDP,739,VoIP,FTP,3068,6
1679860229,3034294019,1973910514,58684,23028,UDP,285,File Transfer,HTTP,3234,2
1687104310,2710926823,1336212153,38927,6830,UDP,844,Video,SMTP,840,8
1675221285,1651154083,2353887884,48524,62277,UDP,592,Email,FTP,2663,6
1696551566,3577363138,2648171206,5338,38750,TCP,344,Email,Other,2338,3
1703539375,3025287583,4243842634,23930,27969,ICMP,292,Web,SSH,557,10
1689591073,16571587,1222914348,45560,18514,TCP,652,Other,SMTP,258,1
1690208735,2356635412,3955312786,39704,63266,ICMP,652,VoIP,Other,403,6
1703445049,3188118088,162115095,7359,43714,ICMP,361,Video,SSH,2704,6
1677130775,1470172652,1701924434,64186,20868,TCP,972,Video,HTTP,2871,1
1675664531,3016763983,1004643091,52092,57092,TCP,1400,VoIP,SMTP,1023,6
1685547269,1247151338,3552502331,63713,9438,UDP,298,VoIP,DNS,1649,8
1675715966,2191076829,3403100972,17326,54530,UDP,1107,Video,HTTP,682,8
1681278079,1045171698,2188351771,39736,61735,ICMP,1152,VoIP,SMTP,2128,3
1684501536,1599357393,1778614490,21297,25028,UDP,1423,File Transfer,Other,1838,7
1691878840,4210013239,3496244233,57308,35197,UDP,1156,VoIP,Other,2708,7
1675294970,1452514796,102088070,14274,41673,UDP,523,VoIP,FTP,1978,7
1681195582,2255607757,3505643186,36880,6492,TCP,439,File Transfer,DNS,3342,6
1692305075,145919318,3690590573,52500,56032,ICMP,1428,Video,Other,2988,5
1672731536,2965844794,370057651,1475,58590,ICMP,244,Web,SMTP,1190,7
1682657215,92017591,3374246955,14660,47762,TCP,75,Email,SMTP,3262,5
1700599865,3543970784,1378303717,33054,55473,ICMP,98,Email,FTP,2483,7
1702070059,1645963636,3731053185,20109,41812,UDP,81,Other,FTP,2673,4
1693053640,2898093954,3589784922,51004,47185,UDP,282,Web,SSH,3133,3
1696781444,252599229,4095080662,4210,8412,ICMP,626,File Transfer,SMTP,284,9
1692623677,4089900046,4103228664,47357,63404,TCP,210,File Transfer,FTP,2983,6
1686404649,2927088405,3657544109,20779,52115,TCP,1015,VoIP,Other,1592,6
1680485590,3055801455,495241071,62341,34813,ICMP,1257,Video,DNS,2514,3
